price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms,link,floor_needs_review,price_per_m2
6700000.0,18.0,САО,26.0,16.2,4,4,1975,False,True,,1,https://www.cian.ru/sale/flat/298225520/,False,257692.3076923077
12490000.0,6.0,ЮВАО,38.0,20.0,12,14,1971,False,False,2.7,1,https://www.cian.ru/sale/flat/298730339/,False,328684.2105263158
8270000.0,,ЮАО,32.4,19.0,3,9,1971,False,False,2.64,1,https://www.cian.ru/sale/flat/299322012/,False,255246.91358024694
5000000.0,3.0,ЮЗАО,16.0,7.0,6,7,2013,False,True,3.2,1,https://www.cian.ru/sale/flat/300611210/,False,312500.0
12000000.0,16.0,СЗАО,36.7,18.7,1,9,1979,False,False,2.64,1,https://www.cian.ru/sale/flat/299920940/,False,326975.47683923703
6300000.0,1.0,ВАО,18.3,16.0,3,4,,False,True,2.8,1,https://www.cian.ru/sale/flat/296717856/,False,344262.2950819672
17000000.0,10.0,СЗАО,34.7,11.6,24,53,2022,False,False,3.1,1,https://www.cian.ru/sale/flat/289908475/,False,489913.54466858786
15550000.0,,ЗАО,38.0,,9,17,1984,False,False,2.64,1,https://www.cian.ru/sale/flat/296688010/,False,409210.5263157895
13550000.0,11.0,СЗАО,37.2,,3,16,1981,False,False,2.64,1,https://www.cian.ru/sale/flat/299496599/,False,364247.311827957
12500000.0,6.0,ЮЗАО,37.0,16.7,4,17,2005,False,False,2.78,1,https://www.cian.ru/sale/flat/300311562/,False,337837.8378378378
10900000.0,9.0,ЗАО,34.9,21.0,2,14,1973,False,False,2.7,1,https://www.cian.ru/sale/flat/298556528/,False,312320.9169054441
11000000.0,5.0,ЮАО,37.0,19.1,7,16,1995,False,False,2.6,1,https://www.cian.ru/sale/flat/299027336/,False,297297.2972972973
14100000.0,13.0,САО,36.19,12.0,10,22,2023,False,False,2.7,1,https://www.cian.ru/sale/flat/300889696/,False,389610.38961038965
7600000.0,9.0,ЗАО,32.6,18.0,10,12,1979,False,False,2.7,1,https://www.cian.ru/sale/flat/291066914/,False,233128.8343558282
25000000.0,14.0,ЮВАО,42.0,17.7,3,15,2018,False,False,2.8,1,https://www.cian.ru/sale/flat/300436978/,False,595238.0952380953
7588000.0,13.0,ЮЗАО,38.0,19.1,10,17,2009,False,False,2.7,1,https://www.cian.ru/sale/flat/296151287/,False,199684.2105263158
17250000.0,14.0,ЗАО,36.2,,5,27,2022,False,False,2.95,1,https://www.cian.ru/sale/flat/300622309/,False,476519.3370165746
11400000.0,3.0,ЮАО,38.9,20.9,5,12,1976,False,False,2.64,1,https://www.cian.ru/sale/flat/300528636/,False,293059.1259640103
11500000.0,13.0,ЮВАО,37.2,14.5,5,18,2018,False,False,2.65,1,https://www.cian.ru/sale/flat/299814181/,False,309139.7849462365
7600000.0,3.0,Неизвестно,33.0,19.0,2,9,1976,False,False,2.64,1,https://www.cian.ru/sale/flat/300708101/,False,230303.0303030303
10000000.0,10.0,ЮВАО,39.1,21.0,10,14,1986,False,False,2.64,1,https://www.cian.ru/sale/flat/300560954/,False,255754.4757033248
10700000.0,19.0,ЗАО,34.4,18.8,1,4,1949,False,False,3.0,1,https://www.cian.ru/sale/flat/299728439/,False,311046.511627907
8600000.0,7.0,ЦАО,21.0,14.0,4,4,1917,False,True,3.85,1,https://www.cian.ru/sale/flat/300391726/,False,409523.8095238095
7250000.0,5.0,ЗАО,13.0,5.0,9,10,1986,False,True,,1,https://www.cian.ru/sale/flat/281954881/,False,557692.3076923077
10700000.0,21.0,ЗАО,35.3,19.5,10,14,1969,False,False,2.64,1,https://www.cian.ru/sale/flat/298131853/,False,303116.1473087819
14390000.0,3.0,ЮАО,38.2,20.1,6,9,1961,False,False,3.0,1,https://www.cian.ru/sale/flat/300660959/,False,376701.57068062824
21000000.0,,СЗАО,34.0,15.0,6,36,2023,False,False,3.05,1,https://www.cian.ru/sale/flat/298526069/,False,617647.0588235294
8200000.0,5.0,Неизвестно,39.2,21.0,1,14,1990,False,False,2.64,1,https://www.cian.ru/sale/flat/297030030/,False,209183.67346938775
8300000.0,15.0,ЮВАО,32.0,17.0,6,17,2019,False,False,2.7,1,https://www.cian.ru/sale/flat/300418834/,False,259375.0
7500000.0,8.0,ЗАО,30.4,18.7,5,5,1967,False,False,,1,https://www.cian.ru/sale/flat/298101474/,False,246710.5263157895
11800000.0,15.0,ЮЗАО,33.0,19.0,8,9,1977,False,False,2.64,1,https://www.cian.ru/sale/flat/300793062/,False,357575.75757575757
2200000.0,17.0,ЮЗАО,34.9,,5,16,,False,False,2.5,1,https://www.cian.ru/sale/flat/296830781/,False,63037.249283667625
10500000.0,13.0,ЮЗАО,34.83,19.6,3,5,1960,False,False,2.8,1,https://www.cian.ru/sale/flat/300797878/,False,301464.25495262706
24700000.0,5.0,СЗАО,40.6,26.5,6,29,2023,False,False,,1,https://www.cian.ru/sale/flat/296064946/,False,608374.3842364532
9000000.0,13.0,ЮАО,43.4,24.5,6,6,2021,False,True,4.0,1,https://www.cian.ru/sale/flat/297366114/,False,207373.27188940093
8000000.0,9.0,ЮВАО,30.1,19.0,7,9,1968,False,False,2.6,1,https://www.cian.ru/sale/flat/298847221/,False,265780.73089700995
18300000.0,14.0,ЗАО,37.7,11.0,7,27,2022,False,False,2.9,1,https://www.cian.ru/sale/flat/300836735/,False,485411.14058355434
13550000.0,5.0,ЮАО,39.8,21.0,3,23,,False,False,2.6,1,https://www.cian.ru/sale/flat/299167916/,False,340452.26130653266
9699000.0,7.0,ЗАО,38.0,20.0,16,22,2006,False,False,2.64,1,https://www.cian.ru/sale/flat/299727317/,False,255236.84210526315
8590000.0,15.0,ЗАО,17.3,13.0,6,22,1980,False,True,2.65,1,https://www.cian.ru/sale/flat/295014010/,False,496531.79190751445
7500000.0,10.0,СВАО,25.3,17.3,1,9,1976,False,False,2.64,1,https://www.cian.ru/sale/flat/299267264/,False,296442.6877470356
11600000.0,11.0,ВАО,33.7,18.0,5,5,1951,False,False,3.0,1,https://www.cian.ru/sale/flat/292408397/,False,344213.649851632
13990000.0,8.0,ЗАО,36.0,,9,9,1970,False,False,2.64,1,https://www.cian.ru/sale/flat/300664967/,False,388611.1111111111
25200000.0,17.0,ЗАО,49.0,25.0,20,23,,False,False,,1,https://www.cian.ru/sale/flat/297827625/,False,514285.71428571426
6990000.0,9.0,ЦАО,10.9,,5,5,,False,True,,1,https://www.cian.ru/sale/flat/294544035/,False,641284.4036697247
9500000.0,15.0,ВАО,30.0,13.0,6,9,1972,False,False,2.5,1,https://www.cian.ru/sale/flat/300295943/,False,316666.6666666667
11250000.0,4.0,ЗАО,32.0,21.5,2,9,1962,False,False,2.64,1,https://www.cian.ru/sale/flat/300870617/,False,351562.5
8250000.0,14.0,ЮВАО,32.6,18.8,1,9,1980,False,False,2.64,1,https://www.cian.ru/sale/flat/297731761/,False,253067.48466257667
12000000.0,15.0,ЮВАО,34.7,19.1,6,16,1982,False,False,2.48,1,https://www.cian.ru/sale/flat/299565713/,False,345821.32564841496
10950000.0,20.0,СЗАО,36.2,14.3,6,25,2019,False,False,2.74,1,https://www.cian.ru/sale/flat/298169068/,False,302486.18784530385
14850000.0,10.0,САО,43.7,19.3,10,12,1975,False,False,2.65,1,https://www.cian.ru/sale/flat/300553239/,False,339816.93363844394
7105000.0,7.0,ЮВАО,24.5,16.0,1,7,1956,False,True,4.0,1,https://www.cian.ru/sale/flat/291960828/,False,290000.0
21900000.0,15.0,ЮВАО,50.0,20.0,24,30,2024,False,False,3.0,1,https://www.cian.ru/sale/flat/300155347/,False,438000.0
8250000.0,9.0,ЮАО,34.2,18.0,9,9,1973,False,False,2.64,1,https://www.cian.ru/sale/flat/297943447/,False,241228.07017543857
10600000.0,2.0,САО,30.0,19.0,5,5,1960,False,False,2.48,1,https://www.cian.ru/sale/flat/298743351/,False,353333.3333333333
9500000.0,11.0,ЮВАО,39.3,18.9,8,25,2016,False,False,,1,https://www.cian.ru/sale/flat/296135318/,False,241730.27989821884
8200000.0,11.0,САО,35.7,18.8,4,4,1957,False,False,3.2,1,https://www.cian.ru/sale/flat/298546312/,False,229691.87675070026
21000000.0,5.0,ЗАО,41.0,20.0,3,28,2022,False,False,3.12,1,https://www.cian.ru/sale/flat/299210533/,False,512195.1219512195
11599000.0,17.0,САО,35.2,19.6,2,12,1967,False,False,2.5,1,https://www.cian.ru/sale/flat/300419481/,False,329517.0454545454
9800000.0,8.0,ВАО,35.5,20.2,8,12,1967,False,False,,1,https://www.cian.ru/sale/flat/298174244/,False,276056.338028169
9100000.0,5.0,СЗАО,30.0,18.0,2,5,1967,False,False,,1,https://www.cian.ru/sale/flat/299920319/,False,303333.3333333333
15000000.0,6.0,ЦАО,27.0,19.0,2,6,1928,False,True,3.1,1,https://www.cian.ru/sale/flat/292654290/,False,555555.5555555555
6800000.0,19.0,Неизвестно,30.0,14.0,6,6,2019,False,True,4.0,1,https://www.cian.ru/sale/flat/292447340/,False,226666.66666666666
7800000.0,11.0,ЮАО,18.0,9.0,2,4,1999,False,True,,1,https://www.cian.ru/sale/flat/300745951/,False,433333.3333333333
13000000.0,14.0,ЮАО,38.7,20.8,4,12,1982,False,False,,1,https://www.cian.ru/sale/flat/300647536/,False,335917.31266149867
6825000.0,12.0,ЮВАО,30.3,,3,9,1980,False,True,2.5,1,https://www.cian.ru/sale/flat/298016918/,False,225247.52475247523
9500000.0,12.0,ЮЗАО,35.0,15.0,1,9,2001,False,False,2.65,1,https://www.cian.ru/sale/flat/298622113/,False,271428.5714285714
10500000.0,,СВАО,38.0,19.0,14,17,2002,False,False,2.7,1,https://www.cian.ru/sale/flat/300779111/,False,276315.7894736842
15000000.0,11.0,СВАО,36.4,19.3,12,14,1971,False,False,2.7,1,https://www.cian.ru/sale/flat/300295957/,False,412087.9120879121
12399000.0,17.0,ВАО,41.0,18.0,6,14,2013,False,False,,1,https://www.cian.ru/sale/flat/298657199/,False,302414.6341463415
15000000.0,20.0,СЗАО,38.1,12.8,23,27,2023,False,False,,1,https://www.cian.ru/sale/flat/300345102/,False,393700.7874015748
13800000.0,12.0,ЦАО,35.0,,10,12,1972,False,False,2.48,1,https://www.cian.ru/sale/flat/300232347/,False,394285.71428571426
26000000.0,19.0,ЮАО,40.0,15.2,13,29,2023,False,False,3.0,1,https://www.cian.ru/sale/flat/300678338/,False,650000.0
12990000.0,10.0,ЮЗАО,35.0,19.7,11,12,1972,False,False,2.48,1,https://www.cian.ru/sale/flat/300897156/,False,371142.85714285716
21700000.0,1.0,СВАО,44.8,16.5,6,23,2020,False,False,,1,https://www.cian.ru/sale/flat/298519482/,False,484375.00000000006
19000000.0,8.0,САО,47.0,20.0,35,35,2021,False,False,3.0,1,https://www.cian.ru/sale/flat/296780495/,False,404255.3191489362
7350000.0,7.0,ЮАО,35.5,20.0,1,9,1973,False,False,2.64,1,https://www.cian.ru/sale/flat/298284201/,False,207042.25352112675
14290000.0,8.0,СВАО,38.0,20.0,4,9,1975,False,False,2.64,1,https://www.cian.ru/sale/flat/300809061/,False,376052.63157894736
41670000.0,6.0,ЦАО,46.3,32.0,3,5,,False,True,3.1,1,https://www.cian.ru/sale/flat/287688964/,False,900000.0
9200000.0,20.0,ЗАО,30.1,16.0,3,5,1965,False,False,2.5,1,https://www.cian.ru/sale/flat/297115762/,False,305647.84053156147
7300000.0,20.0,САО,26.4,12.0,5,5,,False,True,8.0,1,https://www.cian.ru/sale/flat/299715031/,False,276515.15151515155
8645000.0,12.0,ЮВАО,34.7,21.0,8,9,1980,False,False,2.5,1,https://www.cian.ru/sale/flat/298263575/,False,249135.44668587894
37000000.0,12.0,ЦАО,43.6,14.0,4,13,,False,False,,1,https://www.cian.ru/sale/flat/296311040/,False,848623.8532110092
10450000.0,7.0,ЗАО,38.2,19.8,16,21,2007,False,False,2.7,1,https://www.cian.ru/sale/flat/300867612/,False,273560.20942408376
9300000.0,12.0,ВАО,31.0,19.0,2,9,1965,False,False,2.64,1,https://www.cian.ru/sale/flat/299798021/,False,300000.0
6600000.0,13.0,ЮЗАО,26.2,15.0,1,14,,False,True,,1,https://www.cian.ru/sale/flat/298261972/,False,251908.3969465649
17500000.0,7.0,ЗАО,38.7,18.8,3,41,,False,False,,1,https://www.cian.ru/sale/flat/300739522/,False,452196.38242894056
9100000.0,5.0,ВАО,35.5,15.0,3,14,2000,False,False,2.7,1,https://www.cian.ru/sale/flat/300157236/,False,256338.02816901408
12499000.0,5.0,ЮВАО,32.7,19.0,6,8,1961,False,False,2.7,1,https://www.cian.ru/sale/flat/300928131/,False,382232.41590214067
9072500.0,12.0,ЮВАО,35.9,,9,9,1980,False,False,2.5,1,https://www.cian.ru/sale/flat/295766589/,False,252715.87743732592
8350000.0,7.0,САО,27.0,10.0,5,9,,False,False,,1,https://www.cian.ru/sale/flat/300598910/,False,309259.25925925927
11700000.0,12.0,ЮАО,38.4,19.3,9,17,1995,False,False,2.64,1,https://www.cian.ru/sale/flat/298772084/,False,304687.5
6800000.0,17.0,ВАО,37.0,30.0,1,2,,False,True,5.0,1,https://www.cian.ru/sale/flat/299776751/,False,183783.7837837838
15700000.0,9.0,СВАО,37.1,20.2,11,16,1982,False,False,2.7,1,https://www.cian.ru/sale/flat/299208022/,False,423180.5929919137
7990000.0,19.0,ЮЗАО,38.2,,12,16,2009,False,False,,1,https://www.cian.ru/sale/flat/298901375/,False,209162.30366492146
6370000.0,12.0,ЮВАО,30.0,18.0,1,9,1980,False,True,2.6,1,https://www.cian.ru/sale/flat/279800832/,False,212333.33333333334
9200000.0,14.0,СВАО,32.8,19.8,3,18,2023,False,True,3.0,1,https://www.cian.ru/sale/flat/298561550/,False,280487.80487804883
22500000.0,3.0,САО,44.0,32.0,11,20,2022,False,False,3.0,1,https://www.cian.ru/sale/flat/300140948/,False,511363.63636363635
14250000.0,5.0,САО,35.0,19.0,3,9,1973,False,False,,1,https://www.cian.ru/sale/flat/300986104/,False,407142.85714285716
5300000.0,10.0,СВАО,19.0,10.0,1,16,1980,False,True,2.7,1,https://www.cian.ru/sale/flat/294771543/,False,278947.36842105264
7650000.0,18.0,СВАО,31.5,19.0,6,18,,False,True,3.1,1,https://www.cian.ru/sale/flat/300384115/,False,242857.14285714287
6507900.0,12.0,ЮВАО,26.9,,6,9,1980,False,True,2.5,1,https://www.cian.ru/sale/flat/299789518/,False,241929.3680297398
10100000.0,20.0,САО,35.0,20.0,3,12,,False,False,,1,https://www.cian.ru/sale/flat/300594074/,False,288571.4285714286
13500000.0,10.0,СЗАО,32.5,16.8,7,12,,False,False,,1,https://www.cian.ru/sale/flat/300985185/,False,415384.6153846154
9000000.0,13.0,ЮВАО,40.0,18.0,11,14,,False,False,,1,https://www.cian.ru/sale/flat/299562651/,False,225000.0
21190000.0,6.0,ЦАО,34.1,17.4,2,9,1965,False,False,2.6,1,https://www.cian.ru/sale/flat/297062106/,False,621407.6246334311
6700000.0,11.0,СВАО,19.0,11.0,1,4,,False,True,,1,https://www.cian.ru/sale/flat/296475414/,False,352631.5789473684
13700000.0,8.0,СЗАО,22.1,,5,32,2024,False,False,3.0,1,https://www.cian.ru/sale/flat/300835111/,False,619909.5022624434
5700000.0,12.0,ЮВАО,26.4,,1,7,1958,False,True,2.8,1,https://www.cian.ru/sale/flat/299743847/,False,215909.0909090909
38700000.0,2.0,ЮАО,46.0,14.5,8,13,2019,False,False,3.15,1,https://www.cian.ru/sale/flat/299186158/,False,841304.3478260869
8200000.0,6.0,ВАО,34.8,,10,16,,False,False,,1,https://www.cian.ru/sale/flat/299612275/,False,235632.183908046
9700000.0,6.0,СЗАО,30.0,16.1,4,5,1965,False,False,2.48,1,https://www.cian.ru/sale/flat/300670685/,False,323333.3333333333
14800000.0,5.0,СВАО,30.0,16.0,11,12,1972,False,False,2.64,1,https://www.cian.ru/sale/flat/300045417/,False,493333.3333333333
11499000.0,5.0,Неизвестно,31.8,21.4,8,9,1964,False,False,2.5,1,https://www.cian.ru/sale/flat/297853204/,False,361603.77358490566
8977500.0,12.0,ЮВАО,35.3,,9,9,1980,False,False,2.5,1,https://www.cian.ru/sale/flat/295766411/,False,254320.1133144476
12700000.0,6.0,ЗАО,36.5,,4,16,1982,False,False,2.64,1,https://www.cian.ru/sale/flat/300265337/,False,347945.20547945204
10500000.0,10.0,ЮАО,38.0,19.0,2,17,1987,False,False,2.64,1,https://www.cian.ru/sale/flat/300980941/,False,276315.7894736842
13500000.0,8.0,СВАО,40.0,19.4,5,16,1986,False,False,2.5,1,https://www.cian.ru/sale/flat/300961036/,False,337500.0
10400000.0,7.0,ЮВАО,37.9,18.9,11,17,2016,False,False,2.7,1,https://www.cian.ru/sale/flat/300832689/,False,274406.33245382586
10800000.0,11.0,ЮВАО,33.9,15.1,15,17,2018,False,False,2.8,1,https://www.cian.ru/sale/flat/300797184/,False,318584.0707964602
15950000.0,22.0,ЗАО,37.4,14.0,20,30,,False,False,,1,https://www.cian.ru/sale/flat/300113747/,False,426470.58823529416
10500000.0,4.0,ЮАО,38.9,20.9,12,12,,False,False,,1,https://www.cian.ru/sale/flat/299774443/,False,269922.8791773779
9600000.0,6.0,ЮАО,31.0,20.8,1,9,1963,False,False,2.64,1,https://www.cian.ru/sale/flat/300927327/,False,309677.4193548387
16100000.0,8.0,СЗАО,33.0,16.0,6,23,2023,False,False,,1,https://www.cian.ru/sale/flat/299962346/,False,487878.7878787879
6370000.0,12.0,ЮВАО,29.8,17.0,1,9,1980,False,True,2.5,1,https://www.cian.ru/sale/flat/300557537/,False,213758.38926174497
9215000.0,12.0,ЮВАО,37.0,,8,9,1980,False,False,2.5,1,https://www.cian.ru/sale/flat/294228710/,False,249054.05405405405
9200000.0,10.0,ВАО,36.3,20.0,12,12,1968,False,False,2.64,1,https://www.cian.ru/sale/flat/298956219/,False,253443.52617079893
14800000.0,5.0,СВАО,30.0,15.6,11,12,1972,False,False,,1,https://www.cian.ru/sale/flat/300881473/,False,493333.3333333333
7600000.0,10.0,ВАО,25.0,,6,9,1972,False,False,2.64,1,https://www.cian.ru/sale/flat/300460233/,False,304000.0
7990000.0,9.0,ЮАО,17.7,,10,13,2021,False,True,3.2,1,https://www.cian.ru/sale/flat/299352834/,False,451412.4293785311
14900000.0,8.0,ЮАО,40.2,18.9,24,25,2018,False,False,2.7,1,https://www.cian.ru/sale/flat/298878638/,False,370646.7661691542
23650000.0,11.0,СЗАО,46.7,18.0,31,36,2020,False,False,3.0,1,https://www.cian.ru/sale/flat/298593226/,False,506423.982869379
15500000.0,8.0,СЗАО,42.0,19.0,17,25,2008,False,False,2.8,1,https://www.cian.ru/sale/flat/297471744/,False,369047.61904761905
3500000.0,8.0,ВАО,38.6,19.0,8,14,,False,False,,1,https://www.cian.ru/sale/flat/298512685/,False,90673.57512953368
8300000.0,18.0,САО,32.7,19.0,1,9,1978,False,False,2.64,1,https://www.cian.ru/sale/flat/300509346/,False,253822.62996941895
11490000.0,19.0,САО,38.0,20.0,9,17,2001,False,False,2.8,1,https://www.cian.ru/sale/flat/300872900/,False,302368.4210526316
7550000.0,7.0,ЦАО,19.0,14.0,4,4,1917,False,True,,1,https://www.cian.ru/sale/flat/299526999/,False,397368.4210526316
8290000.0,5.0,СВАО,31.7,19.0,2,8,1965,False,False,2.64,1,https://www.cian.ru/sale/flat/300397959/,False,261514.1955835962
9900000.0,7.0,ЗАО,38.7,21.0,15,21,1988,False,False,2.7,1,https://www.cian.ru/sale/flat/300298041/,False,255813.95348837206
9400000.0,13.0,САО,39.1,20.8,1,12,1979,False,False,2.64,1,https://www.cian.ru/sale/flat/298036066/,False,240409.20716112532
12490000.0,12.0,ЮВАО,32.1,,1,9,1966,False,False,2.6,1,https://www.cian.ru/sale/flat/300489090/,False,389096.57320872275
7300000.0,20.0,ЮЗАО,30.6,,1,3,1960,False,False,,1,https://www.cian.ru/sale/flat/298365407/,False,238562.09150326796
9990000.0,13.0,ЮВАО,28.7,17.4,2,2,2023,False,True,5.0,1,https://www.cian.ru/sale/flat/300967755/,False,348083.6236933798
9300000.0,15.0,ЮАО,35.6,19.8,1,12,1979,False,False,2.5,1,https://www.cian.ru/sale/flat/299766316/,False,261235.95505617975
7400000.0,17.0,ВАО,24.3,,2,3,,False,True,,1,https://www.cian.ru/sale/flat/299027821/,False,304526.7489711934
10750000.0,16.0,ВАО,40.0,19.0,17,24,2007,False,False,,1,https://www.cian.ru/sale/flat/297883038/,False,268750.0
8100000.0,8.0,ЮАО,32.7,19.0,9,9,1973,False,False,2.64,1,https://www.cian.ru/sale/flat/294802470/,False,247706.4220183486
17750000.0,14.0,ЮАО,38.9,19.0,7,20,2022,False,False,,1,https://www.cian.ru/sale/flat/300698867/,False,456298.20051413885
25000000.0,5.0,СЗАО,50.0,25.0,7,25,,False,True,3.2,1,https://www.cian.ru/sale/flat/300670946/,False,500000.0
7220000.0,12.0,ЮВАО,35.1,,9,9,1980,False,True,2.5,1,https://www.cian.ru/sale/flat/296746996/,False,205698.0056980057
22700000.0,10.0,ЗАО,48.7,15.3,2,8,,False,False,,1,https://www.cian.ru/sale/flat/295466321/,False,466119.0965092402
9730000.0,16.0,ЮАО,37.0,19.0,10,17,1998,False,False,,1,https://www.cian.ru/sale/flat/300281735/,False,262972.97297297296
6700000.0,4.0,СВАО,20.0,14.0,9,16,,False,True,,1,https://www.cian.ru/sale/flat/295180835/,False,335000.0
12600000.0,10.0,СЗАО,39.0,20.8,7,12,1981,False,False,2.64,1,https://www.cian.ru/sale/flat/297699499/,False,323076.92307692306
10100000.0,4.0,ЮВАО,31.6,19.9,2,5,1962,False,False,2.5,1,https://www.cian.ru/sale/flat/299130688/,False,319620.2531645569
12400000.0,3.0,ЮАО,38.4,20.0,22,22,2000,False,False,2.7,1,https://www.cian.ru/sale/flat/298369798/,False,322916.6666666667
8000000.0,7.0,ЦАО,21.0,,1,12,1972,False,True,,1,https://www.cian.ru/sale/flat/300595497/,False,380952.38095238095
8350000.0,12.0,САО,16.7,10.0,3,7,2023,False,True,2.94,1,https://www.cian.ru/sale/flat/300331601/,False,500000.0
19990000.0,19.0,ЮАО,49.0,11.0,2,29,2023,False,False,3.0,1,https://www.cian.ru/sale/flat/300176709/,False,407959.1836734694
9215000.0,12.0,ЮВАО,36.3,,7,9,1980,False,False,2.5,1,https://www.cian.ru/sale/flat/297465291/,False,253856.74931129479
7100000.0,7.0,ВАО,28.7,,2,5,1972,False,False,2.64,1,https://www.cian.ru/sale/flat/300393795/,False,247386.75958188155
21500000.0,18.0,СЗАО,55.8,25.0,11,17,2000,False,False,3.1,1,https://www.cian.ru/sale/flat/294716072/,False,385304.6594982079
8100000.0,10.0,СВАО,36.0,25.0,1,4,1958,False,False,,1,https://www.cian.ru/sale/flat/300383224/,False,225000.0
5050000.0,10.0,САО,16.3,8.3,2,8,1962,False,True,,1,https://www.cian.ru/sale/flat/298790582/,False,309815.9509202454
13380000.0,15.0,ЗАО,30.0,,7,9,1976,False,False,2.7,1,https://www.cian.ru/sale/flat/300542693/,False,446000.0
