price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms,link
25066035.0,9.0,NEAR,74.2,,16.0,27.0,2022.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/294033539/
17423703.0,20.0,NEAR,52.3,,13.0,22.0,2021.0,1.0,0.0,2.79,2.0,https://www.cian.ru/sale/flat/296754095/
48374600.0,,CAR,99.78,29.8,36.0,51.0,2019.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/293376108/
33847838.0,22.0,SAR,68.8,,26.0,26.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/292741926/
32701895.0,6.0,WAR,63.0,30.1,12.0,28.0,2022.0,1.0,0.0,3.12,2.0,https://www.cian.ru/sale/flat/298334237/
28000000.0,15.0,NWAR,65.0,32.0,3.0,13.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/298696548/
13000000.0,5.0,SAR,65.0,34.0,12.0,18.0,2023.0,1.0,0.0,2.8,2.0,https://www.cian.ru/sale/flat/292667670/
20004880.0,11.0,WAR,51.4,23.2,25.0,33.0,2023.0,1.0,0.0,2.62,2.0,https://www.cian.ru/sale/flat/297434006/
31547360.0,16.0,NWAR,52.3,29.4,14.0,24.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/292613405/
35955570.0,19.0,NEAR,91.7,,2.0,22.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/299702708/
62500000.0,27.0,WAR,74.4,27.6,14.0,14.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/299262084/
34511400.0,12.0,NEAR,74.7,,16.0,37.0,2024.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/298828156/
23913372.0,7.0,WAR,60.7,26.7,9.0,21.0,2023.0,1.0,0.0,2.74,2.0,https://www.cian.ru/sale/flat/297464706/
37666040.0,16.0,NWAR,65.2,35.5,18.0,24.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/289786106/
47041200.0,8.0,CAR,71.6,66.6,35.0,51.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300331468/
33527660.0,19.0,SEAR,70.7,27.8,22.0,22.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300165820/
21931606.0,10.0,WAR,51.95,38.9,17.0,30.0,2023.0,1.0,0.0,3.3,2.0,https://www.cian.ru/sale/flat/297984331/
20674751.0,19.0,NEAR,62.9,,25.0,33.0,2023.0,1.0,0.0,2.63,2.0,https://www.cian.ru/sale/flat/300439850/
50784952.0,22.0,SAR,82.27,32.1,15.0,16.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/290542282/
30553120.0,2025.0,NWAR,48.1,25.3,8.0,29.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/300359171/
35520737.0,7.0,SAR,63.4,36.2,17.0,22.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/293204415/
31000000.0,15.0,NWAR,70.6,,9.0,13.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/297095390/
32392797.0,2.0,SWAR,69.4,,17.0,25.0,2024.0,1.0,0.0,3.65,2.0,https://www.cian.ru/sale/flat/296518951/
29060395.0,4.0,CAR,42.5,,19.0,22.0,2022.0,1.0,0.0,3.25,2.0,https://www.cian.ru/sale/flat/298576274/
40670000.0,10.0,SWAR,116.2,70.8,12.0,14.0,2023.0,1.0,1.0,2.8,2.0,https://www.cian.ru/sale/flat/297680757/
34900000.0,19.0,SEAR,65.7,,4.0,22.0,2023.0,1.0,0.0,5.05,2.0,https://www.cian.ru/sale/flat/298189601/
41215500.0,18.0,SWAR,64.5,,32.0,32.0,2021.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/296009966/
34585280.0,6.0,NWAR,70.1,32.7,3.0,13.0,2023.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/296760316/
98763758.0,8.0,CAR,122.7,,3.0,13.0,2013.0,1.0,1.0,3.15,2.0,https://www.cian.ru/sale/flat/297286573/
31374890.0,19.0,SEAR,70.9,32.7,14.0,21.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300165809/
38806600.0,12.0,NWAR,74.2,33.1,9.0,21.0,2023.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/299168072/
21910757.0,8.0,NAR,44.2,28.5,16.0,35.0,2023.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/298334747/
39303176.0,4.0,CAR,81.4,37.7,7.0,10.0,2024.0,1.0,1.0,3.0,2.0,https://www.cian.ru/sale/flat/300483965/
17500000.0,8.0,WAR,51.85,22.8,12.0,33.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/300397129/
34073243.0,20.0,SAR,66.03,28.3,8.0,46.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/299093542/
90214161.0,12.0,CAR,87.3,54.7,5.0,9.0,2021.0,1.0,1.0,3.6,2.0,https://www.cian.ru/sale/flat/298329488/
32075050.0,5.0,WAR,56.77,,33.0,57.0,2024.0,1.0,0.0,2.9,2.0,https://www.cian.ru/sale/flat/295072445/
25500000.0,14.0,NWAR,51.1,,36.0,41.0,2024.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/297149385/
16864281.0,5.0,WAR,60.7,,6.0,25.0,2021.0,1.0,0.0,2.63,2.0,https://www.cian.ru/sale/flat/300605469/
18000000.0,12.0,SWAR,42.6,21.2,6.0,28.0,2024.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/294997110/
29270700.0,5.0,SWAR,66.6,,31.0,34.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300761715/
17500000.0,20.0,SAR,39.6,22.8,15.0,24.0,2023.0,1.0,1.0,,2.0,https://www.cian.ru/sale/flat/292016280/
16541000.0,5.0,WAR,55.6,,3.0,25.0,2021.0,1.0,0.0,2.63,2.0,https://www.cian.ru/sale/flat/299449764/
31525164.0,4.0,,73.4,,3.0,24.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/300624681/
30095214.0,5.0,SWAR,67.3,,19.0,25.0,2024.0,1.0,0.0,3.17,2.0,https://www.cian.ru/sale/flat/296330604/
34504350.0,16.0,NWAR,55.5,,18.0,24.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/291506160/
18432030.0,11.0,WAR,46.3,21.8,32.0,33.0,2023.0,1.0,0.0,2.62,2.0,https://www.cian.ru/sale/flat/293187689/
41215500.0,13.0,SWAR,64.5,,23.0,32.0,2021.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/264100710/
20018048.0,30.0,WAR,48.6,,27.0,33.0,2023.0,1.0,0.0,2.62,2.0,https://www.cian.ru/sale/flat/300679492/
29705530.0,25.0,SAR,64.4,32.9,6.0,16.0,2022.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/293203840/
28500000.0,5.0,NWAR,59.5,28.8,14.0,44.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/295291741/
68144365.0,12.0,CAR,68.7,32.4,3.0,17.0,2022.0,1.0,0.0,3.6,2.0,https://www.cian.ru/sale/flat/285243989/
34561246.0,22.0,SAR,70.59,32.4,21.0,21.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/289000790/
37252800.0,19.0,NEAR,93.6,,5.0,22.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/299702715/
37948000.0,11.0,NWAR,71.6,,13.0,21.0,2023.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/299167972/
16388393.0,5.0,WAR,55.1,,12.0,25.0,2021.0,1.0,0.0,2.63,2.0,https://www.cian.ru/sale/flat/300605467/
14518035.0,16.0,NAR,52.9,25.5,13.0,14.0,2023.0,1.0,0.0,2.84,2.0,https://www.cian.ru/sale/flat/297032963/
14550000.0,5.0,NWAR,51.1,,4.0,20.0,2024.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/299687178/
36841600.0,19.0,NEAR,92.8,,4.0,22.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/299702711/
37160243.0,15.0,SAR,73.6,,20.0,24.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/300761665/
41305307.0,4.0,CAR,86.5,50.8,3.0,10.0,2024.0,1.0,1.0,3.0,2.0,https://www.cian.ru/sale/flat/295316278/
26600000.0,11.0,EAR,70.26,,6.0,20.0,2024.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/287925648/
38150000.0,15.0,SAR,66.3,34.2,12.0,12.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/284150755/
28000000.0,16.0,SAR,55.8,,2.0,21.0,2024.0,1.0,0.0,2.87,2.0,https://www.cian.ru/sale/flat/299659728/
13050000.0,8.0,NAR,34.1,,17.0,18.0,2022.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/297049404/
26993838.0,9.0,WAR,45.8,20.1,4.0,15.0,2022.0,1.0,0.0,3.12,2.0,https://www.cian.ru/sale/flat/298334391/
14180992.0,10.0,WAR,47.6,,3.0,25.0,2022.0,1.0,0.0,2.7,2.0,https://www.cian.ru/sale/flat/300614605/
38951100.0,13.0,SWAR,76.6,45.8,2.0,32.0,2021.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/264099911/
36740000.0,27.0,WAR,68.8,24.6,8.0,14.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/299262124/
31171960.0,19.0,SEAR,69.7,29.3,21.0,22.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300165822/
9500000.0,16.0,NWAR,45.18,28.5,27.0,28.0,2023.0,1.0,1.0,,2.0,https://www.cian.ru/sale/flat/296787455/
20301398.0,27.0,SAR,71.6,29.1,2.0,33.0,2023.0,1.0,0.0,2.62,2.0,https://www.cian.ru/sale/flat/300725137/
36318342.0,5.0,WAR,61.6,,12.0,57.0,2024.0,1.0,0.0,2.9,2.0,https://www.cian.ru/sale/flat/282209287/
20588673.0,16.0,NWAR,61.7,,2.0,24.0,2024.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300361489/
29890248.0,6.0,SWAR,62.6,,2.0,12.0,2024.0,1.0,0.0,3.17,2.0,https://www.cian.ru/sale/flat/294550025/
469028980.0,8.0,CAR,126.2,63.6,2.0,5.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/299858831/
35158818.0,7.0,SAR,69.8,32.3,4.0,40.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/293203914/
35800000.0,5.0,WAR,79.5,38.8,3.0,20.0,2024.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/293099912/
34371540.0,2025.0,NWAR,56.7,29.4,14.0,29.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/296524893/
29600000.0,15.0,NWAR,65.1,41.1,23.0,41.0,2024.0,1.0,0.0,3.2,2.0,https://www.cian.ru/sale/flat/298883973/
15621827.0,10.0,WAR,53.6,,2.0,25.0,2021.0,1.0,0.0,2.63,2.0,https://www.cian.ru/sale/flat/300605455/
19821352.0,6.0,NAR,40.6,,3.0,33.0,2024.0,1.0,1.0,2.7,2.0,https://www.cian.ru/sale/flat/299401333/
38465513.0,13.0,NWAR,85.8,36.6,22.0,25.0,2022.0,1.0,0.0,3.02,2.0,https://www.cian.ru/sale/flat/290752583/
23400000.0,17.0,SAR,66.02,,3.0,7.0,2024.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/300304732/
32964420.0,19.0,NEAR,78.9,,2.0,22.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/299702726/
32474550.0,19.0,NEAR,74.5,,19.0,22.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/299702854/
32587200.0,12.0,NEAR,74.4,55.8,4.0,37.0,2024.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/298828171/
101639382.0,11.0,CAR,105.2,,1.0,7.0,2022.0,1.0,1.0,3.4,2.0,https://www.cian.ru/sale/flat/288177339/
31350680.0,19.0,SEAR,70.1,32.7,16.0,21.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300165810/
13000000.0,14.0,NEAR,51.0,,11.0,18.0,2023.0,1.0,1.0,,2.0,https://www.cian.ru/sale/flat/289253686/
24520932.0,24.0,WAR,63.7,25.8,3.0,21.0,2023.0,1.0,0.0,2.74,2.0,https://www.cian.ru/sale/flat/284074576/
146630000.0,8.0,CAR,133.3,,9.0,13.0,2013.0,1.0,1.0,3.15,2.0,https://www.cian.ru/sale/flat/297286590/
20299959.0,5.0,NEAR,67.4,,2.0,33.0,2023.0,1.0,0.0,2.63,2.0,https://www.cian.ru/sale/flat/299449844/
37047354.0,4.0,SAR,74.0,,4.0,6.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/300800420/
42606300.0,2.0,NAR,77.8,,21.0,21.0,2023.0,1.0,1.0,3.15,2.0,https://www.cian.ru/sale/flat/298000720/
21225600.0,14.0,WAR,53.6,26.3,21.0,21.0,2023.0,1.0,0.0,2.62,2.0,https://www.cian.ru/sale/flat/270797354/
50820000.0,28.0,WAR,72.9,27.9,12.0,13.0,2023.0,1.0,0.0,3.58,2.0,https://www.cian.ru/sale/flat/296277900/
12700000.0,20.0,NWAR,41.5,,2.0,25.0,2024.0,1.0,1.0,3.0,2.0,https://www.cian.ru/sale/flat/298274092/
46855074.0,13.0,SWAR,74.2,35.1,23.0,32.0,2021.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/294207287/
15800000.0,19.0,NEAR,60.0,,19.0,25.0,2024.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300601398/
29200000.0,14.0,NWAR,65.3,28.6,36.0,41.0,2018.0,1.0,0.0,3.2,2.0,https://www.cian.ru/sale/flat/300702766/
34510079.0,6.0,WAR,63.0,31.3,11.0,28.0,2022.0,1.0,0.0,3.12,2.0,https://www.cian.ru/sale/flat/298334272/
31043096.0,4.0,SAR,59.1,,5.0,6.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/300800419/
31073840.0,19.0,SEAR,63.2,29.7,22.0,22.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300165805/
15500000.0,10.0,NWAR,53.0,,4.0,57.0,2025.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/300232324/
31267474.0,5.0,WAR,58.48,,2.0,57.0,2024.0,1.0,0.0,2.9,2.0,https://www.cian.ru/sale/flat/290790439/
143796000.0,1.0,CAR,104.2,,5.0,9.0,2023.0,1.0,1.0,,2.0,https://www.cian.ru/sale/flat/286258299/
9200000.0,14.0,NAR,32.83,20.7,8.0,11.0,2024.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/290060320/
15981280.0,10.0,WAR,53.2,,3.0,25.0,2021.0,1.0,0.0,2.63,2.0,https://www.cian.ru/sale/flat/299449819/
28436974.0,17.0,NWAR,60.0,29.5,16.0,16.0,2024.0,1.0,0.0,3.02,2.0,https://www.cian.ru/sale/flat/292809866/
18343212.0,9.0,WAR,44.79,30.1,18.0,30.0,2023.0,1.0,0.0,3.3,2.0,https://www.cian.ru/sale/flat/299583584/
19570315.0,10.0,SEAR,57.9,,6.0,33.0,2023.0,1.0,0.0,2.72,2.0,https://www.cian.ru/sale/flat/300362053/
85974000.0,1.0,CAR,62.3,,8.0,9.0,2023.0,1.0,1.0,,2.0,https://www.cian.ru/sale/flat/289484533/
14500000.0,17.0,SEAR,48.74,,11.0,19.0,2024.0,1.0,1.0,3.0,2.0,https://www.cian.ru/sale/flat/298297506/
21809958.0,30.0,WAR,52.6,20.8,11.0,34.0,2023.0,1.0,0.0,2.62,2.0,https://www.cian.ru/sale/flat/300679303/
30865030.0,19.0,NEAR,70.1,,12.0,22.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/299702693/
20069280.0,12.0,WAR,54.3,20.2,20.0,21.0,2023.0,1.0,0.0,2.7,2.0,https://www.cian.ru/sale/flat/288566013/
26978000.0,12.0,NEAR,57.4,43.1,11.0,37.0,2024.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/298603590/
34001079.0,23.0,SAR,73.3,36.2,3.0,11.0,2024.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/299472253/
27000000.0,5.0,NWAR,49.5,26.8,5.0,25.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/295279670/
42700000.0,27.0,WAR,68.2,25.9,11.0,13.0,2023.0,1.0,0.0,3.13,2.0,https://www.cian.ru/sale/flat/296278092/
26990000.0,5.0,SEAR,64.0,28.0,16.0,21.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/298113963/
29178803.0,6.0,SWAR,51.9,,9.0,12.0,2024.0,1.0,0.0,3.17,2.0,https://www.cian.ru/sale/flat/300451840/
29501209.0,15.0,NWAR,59.94,,3.0,54.0,2027.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300397138/
24520188.0,9.0,WAR,66.0,20.7,7.0,21.0,2023.0,1.0,0.0,2.74,2.0,https://www.cian.ru/sale/flat/297464730/
38335900.0,12.0,NWAR,73.3,32.6,13.0,21.0,2023.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/299168060/
19601636.0,10.0,WAR,68.9,,4.0,25.0,2021.0,1.0,0.0,2.63,2.0,https://www.cian.ru/sale/flat/300889114/
27000000.0,8.0,SEAR,58.0,28.0,26.0,26.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/298461651/
22000000.0,18.0,SWAR,45.7,15.5,21.0,56.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/295267133/
31729560.0,19.0,SEAR,69.7,29.3,22.0,22.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300165826/
27670000.0,5.0,NWAR,48.3,25.3,17.0,30.0,2024.0,1.0,0.0,3.2,2.0,https://www.cian.ru/sale/flat/299150234/
37950043.0,7.0,SAR,59.3,25.7,18.0,22.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/293356259/
15146733.0,6.0,WAR,50.1,,18.0,25.0,2021.0,1.0,0.0,2.63,2.0,https://www.cian.ru/sale/flat/299449835/
26864572.0,4.0,NWAR,64.52,33.1,45.0,52.0,2024.0,1.0,0.0,2.85,2.0,https://www.cian.ru/sale/flat/287511278/
19080360.0,11.0,WAR,48.6,21.7,28.0,33.0,2023.0,1.0,0.0,2.62,2.0,https://www.cian.ru/sale/flat/291512784/
33000000.0,11.0,SEAR,61.5,,9.0,14.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/298918046/
20607312.0,30.0,WAR,51.3,20.7,25.0,33.0,2023.0,1.0,0.0,2.62,2.0,https://www.cian.ru/sale/flat/300679483/
16926240.0,10.0,WAR,59.1,,5.0,25.0,2021.0,1.0,0.0,2.63,2.0,https://www.cian.ru/sale/flat/299652496/
24719029.0,8.0,NEAR,64.0,,7.0,22.0,2021.0,1.0,0.0,2.72,2.0,https://www.cian.ru/sale/flat/299527047/
32253218.0,5.0,WAR,58.58,,2.0,57.0,2024.0,1.0,0.0,2.9,2.0,https://www.cian.ru/sale/flat/282209330/
20398240.0,4.0,EAR,55.43,27.2,19.0,29.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300687592/
16562490.0,10.0,WAR,57.0,,4.0,25.0,2021.0,1.0,0.0,2.63,2.0,https://www.cian.ru/sale/flat/300605447/
22236690.0,7.0,WAR,52.5,24.4,9.0,21.0,2023.0,1.0,0.0,2.74,2.0,https://www.cian.ru/sale/flat/276331298/
106730000.0,5.0,NWAR,94.2,30.4,2.0,3.0,2023.0,1.0,1.0,3.1,2.0,https://www.cian.ru/sale/flat/300415816/
29481400.0,5.0,SWAR,59.8,,32.0,34.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300800763/
23654000.0,9.0,NEAR,62.7,,13.0,27.0,2022.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/294033465/
37190220.0,16.0,NWAR,60.6,32.4,16.0,24.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/289497969/
28500000.0,11.0,SEAR,69.8,29.3,13.0,22.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/297146596/
35026650.0,19.0,NEAR,84.3,,2.0,22.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/299702862/
36074830.0,7.0,SAR,68.3,31.9,11.0,40.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/293203923/
15600000.0,4.0,SAR,50.9,20.7,7.0,33.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/297150148/
36660947.0,23.0,SAR,73.5,36.2,5.0,11.0,2024.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/299226744/
23500000.0,17.0,SEAR,50.5,25.1,3.0,3.0,2023.0,1.0,0.0,5.05,2.0,https://www.cian.ru/sale/flat/295408788/
19999000.0,17.0,SAR,65.61,37.8,4.0,12.0,2024.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/299855892/
16000000.0,9.0,SAR,82.2,41.8,13.0,20.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/293948906/
23551761.0,7.0,SAR,62.1,,11.0,15.0,2022.0,1.0,0.0,2.7,2.0,https://www.cian.ru/sale/flat/300289651/
70001652.0,1.0,CAR,80.6,49.6,59.0,85.0,2015.0,1.0,1.0,,2.0,https://www.cian.ru/sale/flat/288136857/
22233103.0,29.0,WAR,61.2,21.2,7.0,33.0,2023.0,1.0,0.0,2.62,2.0,https://www.cian.ru/sale/flat/300679410/
120000000.0,5.0,CAR,77.4,49.7,2.0,8.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/300526235/
38144962.0,22.0,SAR,54.57,29.3,27.0,29.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/292100453/
32930240.0,8.0,SWAR,69.9,,18.0,25.0,2024.0,1.0,0.0,3.17,2.0,https://www.cian.ru/sale/flat/294650709/
22567636.0,7.0,WAR,52.1,24.4,13.0,21.0,2023.0,1.0,0.0,2.74,2.0,https://www.cian.ru/sale/flat/285060532/
35235420.0,16.0,NWAR,59.1,31.3,7.0,24.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/296524861/
34937106.0,25.0,SAR,71.19,34.4,4.0,9.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/297102396/
16459884.0,10.0,WAR,55.8,,25.0,25.0,2021.0,1.0,0.0,2.63,2.0,https://www.cian.ru/sale/flat/299449801/
17844459.0,17.0,SEAR,53.7,26.8,13.0,29.0,2024.0,1.0,1.0,2.87,2.0,https://www.cian.ru/sale/flat/300575206/
14976000.0,6.0,NWAR,37.79,,11.0,18.0,2022.0,1.0,1.0,,2.0,https://www.cian.ru/sale/flat/292547823/
29142119.0,5.0,NWAR,66.4,25.8,2.0,20.0,2023.0,1.0,0.0,2.85,2.0,https://www.cian.ru/sale/flat/287511286/
17750000.0,9.0,EAR,49.0,20.8,23.0,33.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/297497038/
180468421.0,6.0,CAR,201.7,,3.0,5.0,2019.0,1.0,0.0,5.5,2.0,https://www.cian.ru/sale/flat/274788002/
25380160.0,21.0,SWAR,41.6,,23.0,42.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300712642/
117089718.0,11.0,CAR,123.5,,2.0,7.0,2022.0,1.0,1.0,3.4,2.0,https://www.cian.ru/sale/flat/288177343/
20000000.0,14.0,SWAR,61.0,34.8,4.0,13.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/300006140/
62589000.0,2.0,NAR,67.3,,3.0,15.0,2023.0,1.0,1.0,,2.0,https://www.cian.ru/sale/flat/300397913/
48000000.0,17.0,WAR,64.4,19.3,10.0,34.0,2024.0,1.0,1.0,,2.0,https://www.cian.ru/sale/flat/299405481/
31000000.0,8.0,NWAR,58.3,,4.0,12.0,2023.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/297999260/
31945412.0,15.0,SAR,73.6,,4.0,24.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/300761685/
25635150.0,9.0,NEAR,74.9,,21.0,27.0,2022.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/296010083/
36413082.0,6.0,SAR,59.9,,6.0,6.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/300712718/
24018796.0,9.0,WAR,40.3,14.9,9.0,15.0,2022.0,1.0,0.0,3.12,2.0,https://www.cian.ru/sale/flat/298334379/
144508000.0,10.0,CAR,158.8,48.6,5.0,6.0,2021.0,1.0,1.0,3.85,2.0,https://www.cian.ru/sale/flat/300430648/
21800000.0,4.0,SEAR,62.4,,17.0,19.0,2021.0,1.0,0.0,2.64,2.0,https://www.cian.ru/sale/flat/300752359/
15900000.0,19.0,SAR,44.35,,3.0,15.0,2024.0,1.0,0.0,2.7,2.0,https://www.cian.ru/sale/flat/298396891/
18065482.0,27.0,SAR,58.6,25.6,23.0,23.0,2023.0,1.0,0.0,2.62,2.0,https://www.cian.ru/sale/flat/300726033/
16105292.0,6.0,NWAR,49.59,44.6,20.0,22.0,2022.0,1.0,1.0,3.0,2.0,https://www.cian.ru/sale/flat/292582406/
13100000.0,20.0,SEAR,50.0,31.0,9.0,21.0,2024.0,1.0,1.0,3.0,2.0,https://www.cian.ru/sale/flat/298268526/
15471700.0,12.0,WAR,47.9,34.5,4.0,21.0,2020.0,1.0,1.0,3.3,2.0,https://www.cian.ru/sale/flat/299137381/
38352000.0,6.0,WAR,75.2,51.8,33.0,41.0,2021.0,1.0,0.0,3.5,2.0,https://www.cian.ru/sale/flat/294196808/
37656492.0,25.0,SAR,75.4,33.3,3.0,11.0,2024.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/299226757/
66500400.0,3.0,CAR,60.4,,65.0,66.0,2020.0,1.0,1.0,3.9,2.0,https://www.cian.ru/sale/flat/298051609/
31956600.0,5.0,SWAR,66.3,,24.0,34.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/300800773/
22224665.0,30.0,WAR,52.9,20.9,21.0,33.0,2023.0,1.0,0.0,2.62,2.0,https://www.cian.ru/sale/flat/300679426/
30086103.0,7.0,SAR,61.2,29.8,26.0,40.0,2023.0,1.0,0.0,3.15,2.0,https://www.cian.ru/sale/flat/293736434/
49000000.0,8.0,WAR,77.4,27.4,12.0,14.0,2023.0,1.0,0.0,3.0,2.0,https://www.cian.ru/sale/flat/298893334/
20182750.0,9.0,NEAR,58.5,,3.0,27.0,2022.0,1.0,0.0,,2.0,https://www.cian.ru/sale/flat/294033761/
52040000.0,27.0,WAR,92.1,30.3,11.0,13.0,2023.0,1.0,0.0,3.13,2.0,https://www.cian.ru/sale/flat/296278125/
35900000.0,19.0,SEAR,75.4,,21.0,22.0,2023.0,1.0,0.0,3.1,2.0,https://www.cian.ru/sale/flat/298189600/
